config,amplitude,probability
000000000000,0.07246278781108671,0.005250855617354578
100000000000,0.04083621778818716,0.0016675966832442534
010000000000,0.04083621779001533,0.0016675966833935645
110000000000,0.037402717904567506,0.0013989633066486548
001000000000,0.04083621778916746,0.0016675966833243168
101000000000,0.024335118885752332,0.0005921980111836997
011000000000,0.03740271790404745,0.001398963306609752
111000000000,0.0366037126009852,0.001339831776175523
000100000000,0.04083621778933303,0.0016675966833378394
100100000000,0.023294047765462584,0.0005426126612996523
010100000000,0.024335118883805774,0.0005921980110889603
110100000000,0.022678627071405652,0.0005143201258438933
001100000000,0.03740271790401627,0.0013989633066074192
101100000000,0.022678627071252726,0.000514320125836957
011100000000,0.03660371260179655,0.0013398317762349195
111100000000,0.03636598647546345,0.0013224849723335907
000010000000,0.040836217788291135,0.001667596683252745
100010000000,0.0230935950242686,0.0005333141311449234
010010000000,0.023294047765425853,0.0005426126612979411
110010000000,0.021439488949935612,0.00045965168643441115
001010000000,0.024335118885983793,0.000592198011194965
101010000000,0.0145802927335428,0.00021258493619580093
011010000000,0.02267862707103059,0.0005143201258268817
111010000000,0.02230770748452865,0.0004976338132152956
000110000000,0.0374027179049041,0.0013989633066738337
100110000000,0.02143948894983041,0.0004596516864299001
010110000000,0.022678627071327537,0.0005143201258403503
110110000000,0.02126663636426012,0.00045226982224967085
001110000000,0.03660371260110573,0.0013398317761843467
101110000000,0.022307707484689788,0.0004976338132224848
011110000000,0.03636598647495722,0.0013224849722967718
111110000000,0.03628906661920805,0.0013168963560933199
000001000000,0.040836217788906344,0.0016675966833029907
100001000000,0.02304243985027223,0.0005309540342534136
010001000000,0.02309359502273041,0.0005333141310738788
110001000000,0.021187970621489107,0.0004489300990570854
001001000000,0.023294047765659263,0.0005426126613088154
101001000000,0.013906452759196967,0.00019338942834377693
011001000000,0.02143948894997004,0.00045965168643588735
111001000000,0.021018576819080176,0.0004417805714995745
000101000000,0.024335118885867143,0.0005921980111892876
100101000000,0.013906452759148183,0.0001933894283424201
010101000000,0.014580292734800798,0.0002125849362324849
110101000000,0.013618766623834353,0.00018547080435446454
001101000000,0.02267862707096432,0.0005143201258238758
101101000000,0.013778572373402832,0.00018984905664909976
011101000000,0.022307707483728997,0.0004976338131796187
111101000000,0.022203079786376555,0.0004929767520002032
000011000000,0.03740271790487207,0.0013989633066714378
100011000000,0.021187970621448143,0.00044893009905534953
010011000000,0.02143948895026256,0.0004596516864484303
110011000000,0.019777052956643865,0.0003911318236498958
001011000000,0.02267862707112822,0.0005143201258313099
101011000000,0.01361876662359628,0.00018547080434798
011011000000,0.02126663636345707,0.0004522698222155144
111011000000,0.020963941665925676,0.00043948685017233455
000111000000,0.03660371260081241,0.0013398317761628734
100111000000,0.021018576818928207,0.0004417805714931862
010111000000,0.022307707483427735,0.0004976338131661779
110111000000,0.0209639416659162,0.0004394868501719373
001111000000,0.03636598647498039,0.0013224849722984569
101111000000,0.022203079786497198,0.0004929767520055605
011111000000,0.03628906662082722,0.0013168963562108363
111111000000,0.03627068121325719,0.0013155623156737282
000000100000,0.040836217788885264,0.001667596683301269
100000100000,0.023031555562855025,0.0005304525516448783
010000100000,0.023042439849106727,0.0005309540341997016
110000100000,0.021125934005935064,0.00044630508762312347
001000100000,0.023093595022423544,0.0005333141310597054
101000100000,0.013775502129091777,0.0001897644589086121
011000100000,0.021187970622328422,0.00044893009909265216
111000100000,0.020756207257009808,0.0004308201396959466
000100100000,0.02329404776434123,0.0005426126612474107
100100100000,0.013300264637398205,0.0001768970394248252
010100100000,0.013906452761329655,0.00019338942840309317
