config,amplitude,probability
000000000000,0.8497603620873733,0.7220926729748636
100000000000,0.10799532347145337,0.011662989891703845
010000000000,0.10799697807054348,0.011663347272369447
110000000000,0.027465070815232875,0.0007543301148857567
001000000000,0.10799908754280058,0.0116638029100775
101000000000,0.013935317114565984,0.00019419306308351565
011000000000,0.02746844663484705,0.0007545155605314404
111000000000,0.008708130996626479,7.583154545440686e-5
000100000000,0.1079943791020885,0.011662785917645609
100100000000,0.013740516220127121,0.00018880178599557654
010100000000,0.013940861219574554,0.00019434761154343773
110100000000,0.0036028670565302363,1.298065102703085e-5
001100000000,0.02746534536332841,0.0007543451959269056
101100000000,0.0035975990786257218,1.2942719130528642e-5
011100000000,0.00871137315340834,7.588802221792355e-5
111100000000,0.0031069542428651528,9.653164667257774e-6
000010000000,0.1079975409292845,0.01166346884677248
100010000000,0.013726008796876106,0.00018840331749192028
010010000000,0.013733995499840928,0.0001886226323896509
110010000000,0.003498283478722025,1.2237987297499475e-5
001010000000,0.013944185287675409,0.00019444030333702338
101010000000,0.0018024113183690922,3.2486865605850095e-6
011010000000,0.0036056323054307602,1.300058432196594e-5
111010000000,0.0011649766982511523,1.357170707468156e-6
000110000000,0.02746210482820466,0.0007541672015953018
100110000000,0.003501224416648663,1.2258572415736772e-5
010110000000,0.00360335851220268,1.2984192567463512e-5
110110000000,0.0009545777508726067,9.112186824610043e-7
001110000000,0.008713010280076847,7.591654814072481e-5
101110000000,0.0011629286649243872,1.3524030797028173e-6
011110000000,0.0031093905453163915,9.668309563302966e-6
111110000000,0.0012340283258041435,1.5228259088869778e-6
000001000000,0.10799693290013454,0.011663337515836161
100001000000,0.013725765612984187,0.0001883966416625792
010001000000,0.013726098203460968,0.00018840577189105443
110001000000,0.0034926098060878937,1.2198323257581316e-5
001001000000,0.013736423857396842,0.00018868934039006116
101001000000,0.0017732981652995971,3.1445863830549176e-6
011001000000,0.0034990607682323176,1.2243426259782538e-5
111001000000,0.0011159416275966796,1.2453257162031262e-6
000101000000,0.013944603745003326,0.00019445197360516082
100101000000,0.0017749826461547383,3.150563394150477e-6
010101000000,0.0018032052592465524,3.2515492069744264e-6
110101000000,0.0004688021210112004,2.197754286646002e-7
001101000000,0.0036041072184549803,1.2989588842119296e-5
101101000000,0.00047490051626029644,2.2553050034429607e-7
011101000000,0.0011637070897184993,1.3542141906610992e-6
111101000000,0.0004345024473310881,1.8879237673670503e-7
000011000000,0.027463413456552087,0.0007542390786855264
100011000000,0.0034917330719944997,1.2192199846060147e-5
010011000000,0.003496353192064022,1.2224485643656278e-5
110011000000,0.0008962820188580579,8.033214573282761e-7
001011000000,0.0036028258775717276,1.2980354304100489e-5
101011000000,0.00046864081315093074,2.196242117507656e-7
011011000000,0.0009560589003025825,9.140486208477832e-7
111011000000,0.00033075235202610073,1.0939711837079767e-7
000111000000,0.008710585500026655,7.587429975327461e-5
100111000000,0.001116378240676241,1.2463003762553789e-6
010111000000,0.0011637248445541275,1.354255513832528e-6
110111000000,0.00032925870988752997,1.0841129803680064e-7
001111000000,0.003107440518702184,9.656186577272097e-6
101111000000,0.000435188945048989,1.89389417892852e-7
011111000000,0.001234308048296768,1.523516358090177e-6
111111000000,0.0006284245027111809,3.9491735560779504e-7
000000100000,0.10799689315645693,0.011663328931447172
100000100000,0.01372566802983249,0.00018839396286516574
010000100000,0.013725758517254693,0.0001883964468739898
110000100000,0.0034918818730284135,1.2193239015184423e-5
001000100000,0.013726922794717836,0.00018842840941214414
101000100000,0.0017716968105607844,3.138909588551256e-6
011000100000,0.0034930084161247646,1.2201107795118438e-5
111000100000,0.0011109854533585724,1.2342886775743524e-6
000100100000,0.01373621472568322,0.00018868359499007656
100100100000,0.0017480225139205356,3.0555827091730695e-6
010100100000,0.0017739193731838411,3.146789942556952e-6
110100100000,0.00045987355904811435,2.1148369031157954e-7
001100100000,0.0034987094203035463,1.224096760772078e-5
101100100000,0.0004596886425847954,2.113136481214518e-7
011100100000,0.0011148960296131073,1.2429931568470706e-6
111100100000,0.0004081631319518954,1.6659714228478034e-7
000010100000,0.013945092577560917,0.0001944656069967446
100010100000,0.00177275784256457,3.1426703683741887e-6
010010100000,0.0017739044387139332,3.1467369576889944e-6
110010100000,0.0004533747937886329,2.0554870364288542e-7
001010100000,0.001803450523040576,3.2524337890553274e-6
101010100000,0.00023387821818496944,5.469902094137618e-8
011010100000,0.00046919965410613607,2.2014831541331775e-7
111010100000,0.00015737235717349857,2.4766058802343208e-8
000110100000,0.003603464392325823,1.2984955626760114e-5
100110100000,0.0004609005834755217,2.1242934784807635e-7
010110100000,0.00047566360656487345,2.262558666103027e-7
110110100000,0.000131688962113725,1.7341982742590097e-8
001110100000,0.0011635873983829364,1.3539356336755702e-6
101110100000,0.00016105588000562093,2.593899648438497e-8
011110100000,0.0004349711880538912,1.891999344370136e-7
111110100000,0.0002141973901785797,4.588052195931472e-8
000001100000,0.027463025238828803,0.000754217755268548
100001100000,0.0034914202675398005,1.2190015484587694e-5
010001100000,0.0034915323037529836,1.2190797828150618e-5
110001100000,0.0008921376044608171,7.959095052930854e-7
001001100000,0.0034979074490972487,1.2235356522450023e-5
101001100000,0.00045318406516082447,2.053757969156904e-7
011001100000,0.0008969363938875113,8.044948946799329e-7
111001100000,0.0002982039540007425,8.892559818167692e-8
000101100000,0.0036034355510243784,1.2984747770386365e-5
100101100000,0.0004602070073200511,2.1179048958647759e-7
010101100000,0.0004689479142117517,2.1991214624355246e-7
110101100000,0.00012764040736570076,1.6292073592482038e-8
001101100000,0.0009549551433140311,9.119393257419216e-7
101101100000,0.0001315948548490966,1.7317205822754804e-8
011101100000,0.0003295596752503791,1.0860957955113535e-7
111101100000,0.00016503023059621756,2.7234977010640747e-8
000011100000,0.008711299489388456,7.588673879381956e-5
100011100000,0.0011106132364869913,1.2334617610601097e-6
010011100000,0.001112864066722193,1.2384664310014575e-6
110011100000,0.00029651258653481575,8.791971397356658e-8
001011100000,0.0011625509960896219,1.3515248185089716e-6
101011100000,0.00015689351994152632,2.461557659964212e-8
011011100000,0.00033032880524401064,1.0911711957393553e-7
111011100000,0.00015671316056901707,2.455901469553053e-8
000111100000,0.003106120111765334,9.64798214871309e-6
